-0.594978673647006	0.869527896995708	0.01
-0.592927977606222	0.864377682403434	0.01
-0.578606323939108	0.815450643776824	0.01
-0.577585405067832	0.811158798283262	0.01
-0.577592048791507	0.808583690987125	0.01
-0.559184505064732	0.743347639484979	0.01
-0.558161371618898	0.739914163090129	0.01
-0.557136023598506	0.737339055793991	0.01
-0.540821252829119	0.660944206008584	0.01
-0.541862102871417	0.657510729613734	0.01
-0.539809192256076	0.653218884120172	0.01
-0.533690322752096	0.624892703862661	0.01
-0.532667189306262	0.621459227467811	0.01
-0.530612064116362	0.618025751072962	0.01
-0.521430437998556	0.576824034334764	0.01
-0.523498850635804	0.575107296137339	0.01
-0.521441510871346	0.572532188841202	0.01
-0.521457012893253	0.566523605150215	0.01
-0.514292864197859	0.543347639484979	0.01
-0.511205747263893	0.539914163090129	0.01
-0.505058088290658	0.52274678111588	0.01
-0.494729312551765	0.52618025751073	0.01
-0.492656470765401	0.52961373390558	0.01
-0.486402512213378	0.553648068669528	0.01
-0.482243541193301	0.565665236051502	0.01
-0.483286605810158	0.56137339055794	0.01
-0.484325241277898	0.558798283261803	0.01
-0.41667441767762	0.780257510729614	0.01
-0.416579190971622	0.817167381974249	0.01
-0.418621028714173	0.825751072961374	0.01
-0.399903444549267	0.88068669527897	0.01
-0.393695992062964	0.886695278969957	0.01
-0.391620935702042	0.890987124463519	0.01
-0.383300779087329	0.91587982832618	0.01
-0.379159524663716	0.921030042918455	0.01
-0.375038201411127	0.918454935622318	0.01
-0.37296757419932	0.921030042918455	0.01
-0.341932526342364	0.950214592274678	0.01
-0.338827692811934	0.953648068669528	0.01
-0.338814405364585	0.958798283261803	0.01
-0.322284820863064	0.965665236051502	0.01
-0.316070724653086	0.974248927038627	0.01
-0.322280391713947	0.967381974248927	0.01
-0.316061866354854	0.977682403433477	0.01
-0.318143566439451	0.970815450643777	0.01
-0.305741948914194	0.977682403433477	0.01
-0.303673536276945	0.979399141630902	0.01
-0.299527852704217	0.986266094420601	0.01
-0.285075539138176	0.987982832618026	0.01
-0.287135093477192	0.989699570815451	0.01
-0.282984980755347	0.998283261802575	0.01
-0.28302705767195	0.981974248927039	0.01
-0.267507319168914	0.997424892703863	0.01
-0.265447764829898	0.995708154506438	0.01
-0.248933682350283	0.99656652360515	0.01
-0.238615979484181	0.995708154506438	0.01
-0.23036226010621	0.994849785407726	0.01
-0.226221005682598	1.000000000000000	0.01
-0.22520230138588	0.994849785407726	0.01
-0.22005341553834	0.990557939914163	0.01
-0.216964084029816	0.987982832618026	0.01
-0.202533916209356	0.981115879828326	0.01
-0.200487649317689	0.974248927038627	0.01
-0.189129096409288	0.976824034334764	0.01
-0.188101533814339	0.975107296137339	0.01
-0.181925085371848	0.969098712446352	0.01
-0.185012202305814	0.972532188841202	0.01
-0.170590892783587	0.962231759656653	0.01
-0.166469569530997	0.959656652360515	0.01
-0.163389096320705	0.953648068669528	0.01
-0.160282048215717	0.957939914163090	0.01
-0.151018482839261	0.948497854077254	0.01
-0.144846463545888	0.940772532188842	0.01
-0.144857536418678	0.936480686695279	0.01
-0.133505627233951	0.936480686695279	0.01
-0.132482493788118	0.933047210300430	0.01
-0.128374457982876	0.925321888412018	0.01
-0.124253134730287	0.922746781115880	0.01
-0.126323761942093	0.920171673819743	0.01
-0.118081115436913	0.915021459227468	0.01
-0.114998427652063	0.909871244635193	0.01
-0.113995225377252	0.898712446351932	0.01
-0.108846339529712	0.894420600858369	0.01
-0.107829849807553	0.888412017167382	0.01
-0.09961377819707	0.872961373390558	0.01
-0.09755865300717	0.869527896995708	0.01
-0.096542163285011	0.863519313304721	0.01
-0.095516815264619	0.860944206008584	0.01
-0.095530102711968	0.855793991416309	0.01
-0.089366941716826	0.844635193133047	0.01
-0.088341593696435	0.842060085836910	0.01
-0.087329533123391	0.834334763948498	0.01
-0.071982531435885	0.782832618025751	0.01
-0.07096161256461	0.778540772532189	0.01
-0.069949551991566	0.770815450643777	0.01
-0.062800905318079	0.741630901287554	0.01
-0.060765711299202	0.730472103004292	0.01
-0.060774569597434	0.727038626609442	0.01
-0.05463798349699	0.705579399141631	0.01
-0.052580643732532	0.703004291845494	0.01
-0.050529947691748	0.697854077253219	0.01
-0.026074400846853	0.576824034334764	0.01
-0.025053481975577	0.572532188841202	0.01
-0.006621577928663	0.516738197424893	0.01
-0.004579740186112	0.508154506437768	0.01
0.015114471358908	0.541630901287554	0.01
0.016159750550323	0.546781115879828	0.01
0.02345898829376	0.575965665236052	0.01
0.023472275741108	0.581115879828326	0.01
0.025547332102031	0.585407725321889	0.01
0.034941557377413	0.626609442060086	0.01
0.035986836568828	0.631759656652361	0.01
0.036000124016176	0.636909871244635	0.01
0.042236365971734	0.654077253218884	0.01
0.040183455356392	0.658369098712447	0.01
0.046379834969905	0.660085836909872	0.01
0.042271799164663	0.667811158798284	0.01
0.043359155272681	0.689270386266095	0.01
0.053705647608039	0.699570815450644	0.01
0.054768643395918	0.711587982832618	0.01
0.062016945924519	0.721030042918455	0.01
0.063106516607096	0.743347639484979	0.01
0.06208559773582	0.747639484978541	0.01
0.064160654096742	0.751931330472103	0.01
0.063150808098257	0.760515021459228	0.01
0.081870606837721	0.816309012875537	0.01
0.082913671454578	0.820600858369099	0.01
0.082920315178252	0.823175965665236	0.01
0.098519778365379	0.869527896995708	0.01
0.100588191002627	0.871244635193133	0.01
0.096464653175479	0.872961373390558	0.01
0.116163293869615	0.908154506437768	0.01
0.117201929337356	0.910729613733906	0.01
0.117206358486472	0.912446351931331	0.01
0.129643409204659	0.93304721030043	0.01
0.131698534394558	0.92961373390558	0.01
0.135839788818171	0.934763948497854	0.01
0.142036168431683	0.936480686695279	0.01
0.137908201455419	0.936480686695279	0.01
0.146186281153528	0.945064377682404	0.01
0.148254693790777	0.946781115879829	0.01
0.156519486041538	0.950214592274678	0.01
0.164784278292298	0.953648068669528	0.01
0.165831772058271	0.959656652360515	0.01
0.175135199776772	0.965665236051503	0.01
0.187523529854681	0.967381974248927	0.01
0.185468404664781	0.970815450643777	0.01
0.185477262963013	0.974248927038627	0.01
0.185490550410362	0.979399141630902	0.01
0.196838030445972	0.977682403433477	0.01
0.202011276613651	0.982832618025752	0.01
0.204095191272806	0.990557939914164	0.01
0.204084118400015	0.986266094420601	0.01
0.218556363137079	0.995708154506438	0.01
0.223722965581083	0.998283261802576	0.01
0.222682115538785	0.994849785407726	0.01
